Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Loan_Status
88220,Short Term,1077.9915201396682,1369106.0397805213,1.0,Home Mortgage,1
105468,Short Term,707.0,1555891.0,2.0,Rent,1
99999999,Short Term,748.0,766954.0,4.0,Home Mortgage,1
195096,Short Term,698.0,1234012.0,10.0,Rent,1
396198,Long Term,725.0,1900950.0,2.0,Rent,0
268862,Long Term,680.0,1117770.0,1.0,Rent,0
248666,Short Term,723.0,653638.0,10.0,Rent,1
284064,Long Term,1077.9915201396682,1369106.0397805213,8.0,Own Home,0
268224,Long Term,1077.9915201396682,1369106.0397805213,2.0,Own Home,1
772618,Long Term,686.0,2287752.0,1.0,Home Mortgage,1
173734,Short Term,1077.9915201396682,1369106.0397805213,10.0,Rent,0
397892,Short Term,696.0,1240928.0,3.0,Rent,1
267410,Long Term,1077.9915201396682,1369106.0397805213,2.0,Home Mortgage,1
292160,Long Term,720.0,784985.0,5.0,Rent,1
204380,Short Term,697.0,3082028.0,10.0,Home Mortgage,1
96932,Short Term,716.0,2009174.0,5.950381280685262,Home Mortgage,1
257554,Short Term,744.0,1709088.0,4.0,Home Mortgage,1
392260,Long Term,693.0,762090.0,10.0,Home Mortgage,0
111012,Short Term,7050.0,575244.0,10.0,Rent,0
431486,Long Term,640.0,847951.0,6.0,Home Mortgage,0
326656,Short Term,7440.0,1151647.0,3.0,Home Mortgage,0
99999999,Short Term,716.0,893323.0,2.0,Rent,1
160886,Short Term,741.0,769272.0,3.0,Rent,1
442706,Short Term,707.0,984732.0,7.0,Home Mortgage,0
87252,Short Term,736.0,659414.0,1.0,Home Mortgage,1
306152,Long Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,0
171116,Short Term,731.0,1027140.0,10.0,Home Mortgage,1
437206,Long Term,716.0,1847845.0,1.0,Home Mortgage,1
578248,Long Term,686.0,1229566.0,6.0,Home Mortgage,0
241802,Short Term,733.0,749892.0,10.0,Rent,1
216128,Short Term,746.0,972135.0,1.0,Home Mortgage,1
132088,Short Term,647.0,646380.0,2.0,Rent,1
327954,Short Term,737.0,1888220.0,6.0,Rent,1
141900,Short Term,1077.9915201396682,1369106.0397805213,7.0,Rent,1
269060,Short Term,747.0,2285054.0,1.0,Rent,1
478390,Long Term,692.0,1063088.0,1.0,Home Mortgage,0
389510,Long Term,1077.9915201396682,1369106.0397805213,2.0,Home Mortgage,1
349316,Short Term,749.0,1037058.0,2.0,Home Mortgage,1
260964,Short Term,1077.9915201396682,1369106.0397805213,7.0,Home Mortgage,1
440572,Long Term,1077.9915201396682,1369106.0397805213,10.0,Own Home,0
357214,Short Term,1077.9915201396682,1369106.0397805213,8.0,Home Mortgage,1
303556,Short Term,1077.9915201396682,1369106.0397805213,10.0,Own Home,0
564146,Short Term,710.0,1287858.0,10.0,Rent,1
91146,Short Term,711.0,562305.0,3.0,Rent,1
356576,Long Term,633.0,858078.0,2.0,Home Mortgage,0
209352,Short Term,720.0,452029.0,1.0,Rent,1
173272,Short Term,728.0,1870550.0,9.0,Rent,1
99999999,Short Term,694.0,301093.0,1.0,Rent,1
448844,Long Term,741.0,2907285.0,7.0,Rent,1
387244,Short Term,725.0,2316480.0,2.0,Rent,1
197098,Short Term,1077.9915201396682,1369106.0397805213,3.0,Rent,1
130328,Short Term,1077.9915201396682,1369106.0397805213,1.0,Rent,1
209990,Short Term,743.0,1133502.0,10.0,Rent,1
221892,Short Term,692.0,1245621.0,8.0,Rent,1
759770,Long Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,1
137830,Short Term,719.0,836969.0,5.0,Rent,0
602052,Long Term,699.0,1242543.0,6.0,Own Home,0
372504,Long Term,683.0,733742.0,10.0,Own Home,1
428626,Short Term,725.0,824714.0,4.0,Rent,1
99999999,Short Term,733.0,755896.0,1.0,Rent,1
742038,Short Term,1077.9915201396682,1369106.0397805213,1.0,Home Mortgage,1
222904,Short Term,728.0,2117588.0,1.0,Home Mortgage,1
471306,Long Term,663.0,1262569.0,9.0,Home Mortgage,0
666402,Short Term,722.0,1412251.0,10.0,Rent,1
174988,Short Term,718.0,850136.0,5.0,Rent,0
759000,Long Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,1
166166,Short Term,1077.9915201396682,1369106.0397805213,7.0,Rent,0
275374,Short Term,1077.9915201396682,1369106.0397805213,3.0,Rent,0
435380,Long Term,722.0,874228.0,1.0,Rent,0
336512,Short Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,1
527560,Long Term,690.0,1019711.0,4.0,Rent,1
260854,Long Term,716.0,1689651.0,8.0,Home Mortgage,1
356092,Short Term,7420.0,2210346.0,4.0,Home Mortgage,0
232254,Short Term,748.0,1050643.0,10.0,Home Mortgage,1
337700,Short Term,735.0,1263785.0,3.0,Rent,1
88594,Short Term,1077.9915201396682,1369106.0397805213,10.0,Rent,0
145398,Short Term,728.0,710562.0,9.0,Home Mortgage,1
99999999,Short Term,732.0,950760.0,10.0,Home Mortgage,1
103554,Short Term,1077.9915201396682,1369106.0397805213,10.0,Rent,1
470404,Long Term,676.0,3103346.0,1.0,Home Mortgage,1
566280,Short Term,734.0,1089460.0,10.0,Home Mortgage,1
767932,Long Term,1077.9915201396682,1369106.0397805213,7.0,Home Mortgage,0
35398,Short Term,611.0,802541.0,4.0,Rent,1
287738,Short Term,1077.9915201396682,1369106.0397805213,1.0,Home Mortgage,1
645810,Short Term,1077.9915201396682,1369106.0397805213,9.0,Rent,0
87824,Short Term,1077.9915201396682,1369106.0397805213,1.0,Home Mortgage,1
752752,Short Term,718.0,1340469.0,10.0,Own Home,0
527318,Long Term,709.0,2922200.0,10.0,Rent,0
132836,Short Term,1077.9915201396682,1369106.0397805213,4.0,Rent,1
112354,Short Term,1077.9915201396682,1369106.0397805213,8.0,Rent,0
548306,Long Term,6710.0,1420592.0,10.0,Rent,0
669504,Long Term,715.0,1541888.0,10.0,Home Mortgage,0
473044,Short Term,748.0,2042690.0,9.0,Home Mortgage,1
85888,Short Term,1077.9915201396682,1369106.0397805213,1.0,Rent,1
167530,Short Term,749.0,1659004.0,4.0,Home Mortgage,1
210650,Short Term,715.0,1137036.0,2.0,Rent,1
99999999,Short Term,728.0,692683.0,10.0,Rent,1
271788,Long Term,678.0,558885.0,2.0,Own Home,1
199100,Short Term,727.0,1031643.0,2.0,Rent,1
217998,Short Term,741.0,1186113.0,3.0,Rent,1
44154,Short Term,722.0,274512.0,1.0,Own Home,1
758846,Short Term,724.0,1722654.0,10.0,Home Mortgage,1
331694,Long Term,733.0,802066.0,10.0,Home Mortgage,1
133474,Short Term,725.0,671783.0,6.0,Own Home,1
99999999,Short Term,731.0,2149831.0,7.0,Home Mortgage,1
142912,Short Term,733.0,418532.0,10.0,Rent,0
449196,Long Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,1
222948,Short Term,686.0,946200.0,10.0,Home Mortgage,1
217536,Short Term,7190.0,1108441.0,3.0,Home Mortgage,0
88044,Short Term,709.0,551285.0,9.0,Rent,0
231858,Short Term,749.0,797221.0,10.0,Rent,1
403766,Long Term,670.0,1714959.0,10.0,Home Mortgage,0
352814,Long Term,701.0,777347.0,2.0,Rent,1
99999999,Short Term,750.0,1729665.0,6.0,Own Home,1
78452,Long Term,1077.9915201396682,1369106.0397805213,5.0,Home Mortgage,1
289586,Short Term,739.0,869896.0,5.0,Home Mortgage,1
327690,Short Term,697.0,1075419.0,10.0,Home Mortgage,1
348172,Short Term,739.0,1315503.0,2.0,Home Mortgage,1
337766,Long Term,1077.9915201396682,1369106.0397805213,8.0,Home Mortgage,1
672056,Long Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,0
112662,Short Term,744.0,525407.0,1.0,Home Mortgage,1
190146,Short Term,713.0,618222.0,8.0,Rent,0
99999999,Short Term,746.0,5768666.0,2.0,Home Mortgage,1
760452,Short Term,1077.9915201396682,1369106.0397805213,10.0,Rent,0
404074,Short Term,736.0,2229574.0,3.0,Home Mortgage,1
99999999,Short Term,742.0,1484128.0,10.0,Home Mortgage,1
87208,Short Term,1077.9915201396682,1369106.0397805213,1.0,Rent,0
265232,Short Term,714.0,706306.0,10.0,Rent,0
775940,Long Term,699.0,1895478.0,4.0,Home Mortgage,0
320034,Short Term,741.0,863721.0,2.0,Rent,1
196240,Short Term,1077.9915201396682,1369106.0397805213,5.950381280685262,Rent,1
87626,Short Term,701.0,681131.0,10.0,Rent,1
99999999,Short Term,724.0,1062537.0,3.0,Home Mortgage,1
188694,Short Term,718.0,713849.0,10.0,Home Mortgage,0
99999999,Short Term,731.0,1583992.0,2.0,Rent,1
96888,Short Term,749.0,1346492.0,2.0,Rent,1
396638,Short Term,744.0,1332128.0,5.950381280685262,Home Mortgage,1
99999999,Short Term,743.0,1497656.0,10.0,Rent,1
279796,Short Term,747.0,1286186.0,3.0,Rent,1
99999999,Short Term,720.0,1084634.0,10.0,Rent,1
225280,Short Term,731.0,1017469.0,5.950381280685262,Home Mortgage,1
184668,Short Term,671.0,867312.0,5.950381280685262,Own Home,1
368962,Short Term,722.0,1029439.0,1.0,Rent,1
107030,Short Term,1077.9915201396682,1369106.0397805213,1.0,Rent,0
150546,Short Term,7480.0,1439250.0,10.0,Rent,0
755150,Short Term,730.0,5589990.0,2.0,Home Mortgage,1
134486,Short Term,667.0,967955.0,5.950381280685262,Home Mortgage,0
72116,Short Term,6670.0,823954.0,8.0,Rent,0
192918,Short Term,1077.9915201396682,1369106.0397805213,2.0,Home Mortgage,0
625856,Short Term,698.0,2415147.0,5.950381280685262,Home Mortgage,1
165066,Short Term,1077.9915201396682,1369106.0397805213,10.0,Own Home,1
480128,Long Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,0
624448,Short Term,711.0,1482437.0,7.0,Rent,0
667788,Long Term,1077.9915201396682,1369106.0397805213,8.0,Home Mortgage,1
99999999,Short Term,740.0,656488.0,5.0,Rent,1
231704,Short Term,740.0,606575.0,5.950381280685262,Own Home,1
319682,Short Term,737.0,766916.0,3.0,Rent,1
133518,Short Term,695.0,967157.0,1.0,Rent,1
130130,Short Term,7310.0,590007.0,10.0,Rent,0
342936,Short Term,722.0,1098732.0,4.0,Home Mortgage,0
618992,Long Term,654.0,1375809.0,10.0,Home Mortgage,1
398134,Long Term,723.0,878712.0,6.0,Home Mortgage,0
764082,Short Term,722.0,2828055.0,2.0,Rent,1
442596,Long Term,740.0,1242296.0,4.0,Home Mortgage,1
30712,Short Term,1077.9915201396682,1369106.0397805213,7.0,Own Home,1
597168,Long Term,1077.9915201396682,1369106.0397805213,3.0,Home Mortgage,1
325556,Short Term,1077.9915201396682,1369106.0397805213,6.0,Home Mortgage,0
99999999,Short Term,713.0,1168215.0,9.0,Home Mortgage,1
483824,Long Term,742.0,956175.0,3.0,Own Home,1
461252,Long Term,655.0,1403758.0,9.0,Home Mortgage,0
349844,Short Term,727.0,1605158.0,10.0,Home Mortgage,1
109186,Short Term,720.0,452580.0,2.0,Rent,1
334466,Short Term,701.0,1390648.0,5.0,Rent,1
788326,Long Term,667.0,1847959.0,10.0,Home Mortgage,0
348238,Short Term,709.0,3315747.0,10.0,Rent,1
346676,Long Term,6010.0,1497048.0,1.0,Own Home,0
433884,Long Term,670.0,1348981.0,10.0,Home Mortgage,1
551760,Short Term,741.0,1391446.0,1.0,Home Mortgage,1
99999999,Short Term,727.0,567663.0,3.0,Rent,1
97064,Short Term,723.0,420546.0,6.0,Rent,0
99999999,Short Term,727.0,1125636.0,2.0,Rent,1
335742,Long Term,720.0,1391807.0,10.0,Home Mortgage,0
219758,Short Term,716.0,854069.0,5.0,Rent,0
69894,Short Term,7330.0,1557848.0,10.0,Home Mortgage,0
126588,Short Term,1077.9915201396682,1369106.0397805213,9.0,Rent,0
99999999,Short Term,750.0,2288664.0,1.0,Home Mortgage,1
207702,Short Term,722.0,1121076.0,2.0,Rent,1
217404,Short Term,738.0,1239199.0,1.0,Home Mortgage,1
64834,Short Term,1077.9915201396682,1369106.0397805213,5.0,Rent,1
172502,Short Term,743.0,1601491.0,10.0,Home Mortgage,1
124784,Short Term,682.0,827545.0,10.0,Home Mortgage,0
218790,Short Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,1
103488,Short Term,704.0,744800.0,10.0,Rent,0
241802,Short Term,731.0,1452341.0,1.0,Home Mortgage,1
265540,Short Term,1077.9915201396682,1369106.0397805213,7.0,Rent,1
44528,Short Term,7210.0,576783.0,1.0,Rent,0
548790,Short Term,734.0,1137492.0,5.0,Home Mortgage,1
525514,Short Term,749.0,2647498.0,1.0,Home Mortgage,1
648582,Short Term,719.0,1400357.0,10.0,Home Mortgage,1
335610,Short Term,750.0,5709956.0,2.0,Home Mortgage,1
65054,Short Term,698.0,1086496.0,10.0,Rent,1
163460,Short Term,730.0,722817.0,10.0,Rent,1
531520,Long Term,679.0,1452645.0,2.0,Rent,0
583418,Long Term,662.0,1140798.0,10.0,Home Mortgage,0
99999999,Short Term,729.0,842688.0,4.0,Own Home,1
251856,Short Term,738.0,936054.0,6.0,Rent,1
540892,Short Term,1077.9915201396682,1369106.0397805213,2.0,Rent,0
332178,Short Term,732.0,1595962.0,10.0,Rent,1
515174,Long Term,723.0,1334750.0,4.0,Home Mortgage,0
174834,Short Term,7100.0,2491451.0,10.0,Home Mortgage,0
215930,Short Term,737.0,648964.0,5.950381280685262,Rent,1
779834,Short Term,705.0,1790199.0,5.0,Rent,1
215688,Short Term,731.0,1117656.0,3.0,Home Mortgage,1
213378,Short Term,680.0,885267.0,1.0,Rent,0
464310,Short Term,736.0,2864250.0,10.0,Home Mortgage,1
347138,Short Term,735.0,1544757.0,2.0,Home Mortgage,1
99999999,Long Term,734.0,1282956.0,3.0,Home Mortgage,1
194260,Short Term,696.0,726997.0,5.0,Rent,1
334862,Short Term,737.0,1253164.0,2.0,Own Home,1
208318,Short Term,699.0,662815.0,10.0,Home Mortgage,1
655380,Short Term,7240.0,1264032.0,9.0,Home Mortgage,0
99999999,Short Term,740.0,881524.0,10.0,Rent,1
437602,Short Term,741.0,1147904.0,1.0,Home Mortgage,1
89298,Short Term,725.0,1449111.0,4.0,Own Home,1
219406,Short Term,1077.9915201396682,1369106.0397805213,3.0,Home Mortgage,1
99999999,Short Term,748.0,1233651.0,10.0,Home Mortgage,1
620378,Short Term,730.0,2487537.0,8.0,Home Mortgage,1
99999999,Short Term,735.0,1241707.0,10.0,Home Mortgage,1
89012,Short Term,722.0,922393.0,7.0,Rent,0
490864,Short Term,1077.9915201396682,1369106.0397805213,7.0,Home Mortgage,1
141812,Short Term,1077.9915201396682,1369106.0397805213,10.0,Own Home,1
360162,Short Term,717.0,1338474.0,1.0,Rent,1
99999999,Short Term,746.0,2519894.0,2.0,Home Mortgage,1
746372,Short Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,0
99999999,Short Term,743.0,539923.0,10.0,Home Mortgage,1
429308,Long Term,7220.0,1112298.0,10.0,Home Mortgage,0
331760,Short Term,7140.0,1650302.0,7.0,Home Mortgage,0
116006,Short Term,732.0,2119260.0,1.0,Home Mortgage,1
431728,Short Term,1077.9915201396682,1369106.0397805213,9.0,Home Mortgage,1
539110,Long Term,662.0,1583023.0,3.0,Rent,1
180180,Short Term,1077.9915201396682,1369106.0397805213,10.0,Rent,0
440132,Long Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,0
67496,Short Term,1077.9915201396682,1369106.0397805213,5.950381280685262,Rent,1
260216,Short Term,714.0,767866.0,6.0,Rent,0
99999999,Short Term,745.0,785707.0,7.0,Rent,1
312026,Short Term,1077.9915201396682,1369106.0397805213,1.0,Rent,0
440044,Short Term,692.0,1435127.0,10.0,Rent,1
172084,Short Term,715.0,743052.0,3.0,Home Mortgage,1
222068,Short Term,732.0,1296465.0,1.0,Rent,1
99999999,Short Term,714.0,415492.0,1.0,Rent,1
133628,Short Term,735.0,1211725.0,10.0,Home Mortgage,1
375232,Short Term,740.0,2192220.0,1.0,Rent,1
475618,Long Term,692.0,1901710.0,3.0,Home Mortgage,0
131010,Short Term,751.0,942875.0,10.0,Home Mortgage,1
286220,Short Term,1077.9915201396682,1369106.0397805213,8.0,Home Mortgage,1
761310,Long Term,656.0,1878530.0,8.0,Home Mortgage,0
114576,Short Term,1077.9915201396682,1369106.0397805213,8.0,Home Mortgage,1
530486,Short Term,728.0,1336251.0,9.0,Rent,1
84260,Short Term,669.0,304361.0,10.0,Rent,0
173030,Long Term,709.0,1220256.0,10.0,Rent,0
658284,Long Term,6400.0,1231789.0,10.0,Home Mortgage,0
464728,Short Term,704.0,1452512.0,5.0,Home Mortgage,1
686290,Short Term,702.0,1238610.0,1.0,Home Mortgage,0
95260,Short Term,1077.9915201396682,1369106.0397805213,5.950381280685262,Rent,0
132902,Short Term,715.0,1912920.0,1.0,Home Mortgage,1
228074,Long Term,704.0,811984.0,9.0,Home Mortgage,0
227898,Long Term,677.0,530651.0,6.0,Rent,1
397012,Long Term,708.0,780520.0,5.0,Home Mortgage,1
99999999,Short Term,745.0,1543104.0,10.0,Rent,1
291874,Short Term,745.0,736801.0,5.950381280685262,Home Mortgage,1
124608,Long Term,671.0,538992.0,1.0,Rent,0
391578,Short Term,1077.9915201396682,1369106.0397805213,6.0,Home Mortgage,1
155496,Short Term,707.0,1189419.0,8.0,Own Home,1
65714,Short Term,1077.9915201396682,1369106.0397805213,2.0,Home Mortgage,1
347094,Short Term,7460.0,1141938.0,10.0,Rent,0
263296,Short Term,747.0,1250618.0,5.950381280685262,Home Mortgage,1
50138,Short Term,1077.9915201396682,1369106.0397805213,10.0,Rent,1
468292,Long Term,1077.9915201396682,1369106.0397805213,7.0,Home Mortgage,0
64790,Short Term,1077.9915201396682,1369106.0397805213,5.950381280685262,Rent,1
178816,Short Term,1077.9915201396682,1369106.0397805213,2.0,Rent,1
235312,Long Term,658.0,704406.0,5.0,Own Home,0
196438,Short Term,729.0,867103.0,10.0,Home Mortgage,1
60830,Short Term,658.0,175845.0,5.950381280685262,Own Home,1
99999999,Short Term,742.0,1057445.0,10.0,Home Mortgage,1
492800,Long Term,669.0,1257477.0,10.0,Rent,1
189266,Short Term,721.0,797848.0,3.0,Home Mortgage,1
685630,Long Term,703.0,1251682.0,10.0,Own Home,0
330242,Short Term,717.0,1321583.0,10.0,Rent,1
344828,Short Term,741.0,1824019.0,10.0,Rent,1
281556,Short Term,715.0,610318.0,8.0,Rent,0
664950,Short Term,722.0,2488525.0,10.0,Rent,1
781176,Short Term,742.0,2120305.0,6.0,Home Mortgage,1
54956,Short Term,1077.9915201396682,1369106.0397805213,2.0,Home Mortgage,1
447568,Long Term,651.0,1034265.0,2.0,Home Mortgage,0
536756,Long Term,715.0,1882026.0,10.0,Home Mortgage,1
138116,Short Term,725.0,1169165.0,10.0,Home Mortgage,1
402578,Short Term,746.0,1545232.0,10.0,Home Mortgage,1
165704,Short Term,702.0,1335719.0,1.0,Rent,0
172436,Short Term,737.0,837729.0,4.0,Rent,1
268488,Long Term,703.0,1897511.0,1.0,Home Mortgage,1
242682,Short Term,743.0,1143192.0,10.0,Home Mortgage,1
431288,Long Term,743.0,1240662.0,1.0,Own Home,1
390324,Short Term,749.0,1252043.0,3.0,Rent,1
326282,Long Term,714.0,1634323.0,10.0,Home Mortgage,0
222596,Short Term,743.0,1422587.0,2.0,Home Mortgage,1
399850,Short Term,739.0,1323711.0,9.0,Rent,1
87516,Short Term,732.0,472435.0,8.0,Rent,1
79816,Short Term,733.0,574389.0,10.0,Home Mortgage,1
346676,Short Term,742.0,1309917.0,7.0,Rent,1
67320,Short Term,746.0,2345208.0,6.0,Home Mortgage,1
512028,Long Term,1077.9915201396682,1369106.0397805213,4.0,Home Mortgage,0
99999999,Short Term,705.0,2626750.0,6.0,Own Home,1
53746,Short Term,1077.9915201396682,1369106.0397805213,5.0,Home Mortgage,1
269632,Short Term,735.0,2018085.0,3.0,Rent,1
134068,Short Term,740.0,675450.0,2.0,Rent,0
22352,Short Term,696.0,579234.0,1.0,Rent,1
519926,Short Term,1077.9915201396682,1369106.0397805213,3.0,Home Mortgage,0
472714,Long Term,649.0,1258788.0,1.0,Rent,1
231594,Short Term,7210.0,677711.0,1.0,Rent,0
782012,Short Term,742.0,3087424.0,10.0,Rent,1
199936,Short Term,707.0,1343034.0,8.0,Rent,0
303314,Short Term,739.0,2245344.0,10.0,Home Mortgage,1
267322,Short Term,1077.9915201396682,1369106.0397805213,10.0,Rent,0
785642,Short Term,722.0,1822252.0,10.0,Home Mortgage,1
784938,Long Term,688.0,2324232.0,10.0,Rent,1
178420,Short Term,718.0,1926030.0,6.0,Home Mortgage,1
89606,Short Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,1
537196,Short Term,1077.9915201396682,1369106.0397805213,1.0,Rent,1
724834,Long Term,1077.9915201396682,1369106.0397805213,10.0,Rent,1
337502,Long Term,725.0,3400487.0,1.0,Home Mortgage,1
34826,Short Term,679.0,473632.0,3.0,Rent,1
99999999,Short Term,690.0,1593245.0,9.0,Home Mortgage,1
43934,Short Term,1077.9915201396682,1369106.0397805213,2.0,Own Home,0
99999999,Short Term,750.0,512791.0,2.0,Home Mortgage,1
440352,Short Term,693.0,1901520.0,10.0,Rent,1
435556,Long Term,714.0,1206766.0,3.0,Own Home,1
122760,Long Term,608.0,1230687.0,3.0,Rent,0
447524,Long Term,1077.9915201396682,1369106.0397805213,10.0,Rent,1
245850,Short Term,658.0,765586.0,5.950381280685262,Rent,1
173096,Short Term,719.0,1065140.0,10.0,Home Mortgage,1
279202,Long Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,0
425150,Long Term,1077.9915201396682,1369106.0397805213,1.0,Home Mortgage,1
773322,Short Term,1077.9915201396682,1369106.0397805213,3.0,Own Home,0
196064,Short Term,708.0,962065.0,1.0,Rent,0
99999999,Short Term,683.0,467210.0,2.0,Own Home,1
425788,Long Term,722.0,1053360.0,3.0,Rent,1
449636,Short Term,728.0,1262056.0,10.0,Rent,0
323576,Short Term,720.0,689301.0,10.0,Home Mortgage,0
133012,Short Term,730.0,1072189.0,5.0,Home Mortgage,1
131230,Short Term,713.0,1171160.0,7.0,Rent,1
312378,Short Term,1077.9915201396682,1369106.0397805213,9.0,Rent,0
99999999,Short Term,742.0,919296.0,5.950381280685262,Rent,1
310310,Short Term,730.0,1761110.0,6.0,Home Mortgage,1
334730,Long Term,704.0,732393.0,2.0,Rent,0
70796,Short Term,718.0,487749.0,1.0,Rent,1
550726,Long Term,706.0,2301983.0,10.0,Home Mortgage,0
347842,Short Term,719.0,957562.0,10.0,Rent,0
137236,Short Term,729.0,2094484.0,10.0,Home Mortgage,1
784784,Long Term,608.0,1742832.0,8.0,Rent,1
337832,Long Term,706.0,1147562.0,6.0,Home Mortgage,1
396990,Short Term,726.0,2285700.0,3.0,Own Home,1
197340,Short Term,1077.9915201396682,1369106.0397805213,1.0,Rent,1
144034,Short Term,736.0,469452.0,3.0,Rent,0
313038,Long Term,594.0,1408052.0,10.0,Home Mortgage,0
99999999,Short Term,745.0,2618238.0,10.0,Home Mortgage,1
99999999,Short Term,740.0,1658510.0,10.0,Home Mortgage,1
330066,Short Term,744.0,1691342.0,10.0,Home Mortgage,1
419474,Long Term,743.0,2097315.0,3.0,Rent,1
524084,Short Term,721.0,1926030.0,10.0,Rent,0
653532,Short Term,674.0,2257656.0,3.0,Rent,1
111034,Short Term,712.0,1342502.0,1.0,Rent,0
540430,Long Term,725.0,1680246.0,10.0,Home Mortgage,1
337370,Short Term,747.0,1165422.0,2.0,Own Home,1
460526,Short Term,717.0,1818167.0,5.950381280685262,Home Mortgage,1
179872,Short Term,1077.9915201396682,1369106.0397805213,10.0,Rent,0
357852,Short Term,724.0,1120069.0,8.0,Home Mortgage,0
312620,Long Term,7080.0,616588.0,10.0,Own Home,0
645150,Long Term,720.0,1526669.0,10.0,Home Mortgage,1
216656,Short Term,698.0,1029116.0,2.0,Rent,1
155914,Short Term,697.0,338333.0,8.0,Own Home,1
184514,Short Term,729.0,1403758.0,5.950381280685262,Home Mortgage,1
429836,Long Term,1077.9915201396682,1369106.0397805213,10.0,Home Mortgage,1
453002,Long Term,717.0,1956107.0,10.0,Home Mortgage,1
